tweet_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,stage,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,breed,retweet_count,favorite_count
683098815881154561,2016-01-02 01:33:43+00:00,aahhhhkslaldhwnxmzbbs for being da smooshiest,['https://twitter.com/dog_rates/status/683098815881154561/photo/1'],12,10,None,,golden_retriever,0.889848,True,kuvasz,0.0530082,True,labrador_retriever,0.0378812,True,golden_retriever,729,2346
683111407806746624,2016-01-02 02:23:45+00:00,This is Larry. He thought the New Year's parties were tonight. poor pupper. Maybe next year,['https://twitter.com/dog_rates/status/683111407806746624/photo/1'],10,10,Larry,pupper,cocker_spaniel,0.901392,True,soft-coated_wheaten_terrier,0.0286048,True,miniature_schnauzer,0.0178054,True,cocker_spaniel,1027,3714
683142553609318400,2016-01-02 04:27:31+00:00,Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. pet w caution,['https://twitter.com/dog_rates/status/683142553609318400/photo/1'],9,10,Brandy,pupper,leonberg,0.605851,True,chow,0.18347,True,german_shepherd,0.0796619,True,leonberg,1164,3140
683357973142474752,2016-01-02 18:43:31+00:00,"""Have a seat, son. There are some things we need to discuss""",['https://twitter.com/dog_rates/status/683357973142474752/photo/1'],10,10,None,,pembroke,0.406509,True,cardigan,0.154854,True,siberian_husky,0.136366,True,pembroke,1056,3212
683391852557561860,2016-01-02 20:58:09+00:00,"Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. magical as hell",['https://twitter.com/dog_rates/status/683391852557561860/photo/1'],11,10,Jack,,french_bulldog,0.992833,True,boston_bull,0.00474863,True,pug,0.00139169,True,french_bulldog,2680,8293
683449695444799489,2016-01-03 00:47:59+00:00,I just want to be friends with this dog. Appears to be into the sports. A true brobean. would introduce to mom,['https://twitter.com/dog_rates/status/683449695444799489/photo/1'],10,10,None,,lakeland_terrier,0.303512,True,soft-coated_wheaten_terrier,0.211424,True,golden_retriever,0.170725,True,lakeland_terrier,1813,4252
683462770029932544,2016-01-03 01:39:57+00:00,"""Hello forest pupper I am house pupper welcome to my abode"" ( for both)",['https://twitter.com/dog_rates/status/683462770029932544/photo/1'],8,10,None,pupper,italian_greyhound,0.39956,True,whippet,0.26715300000000003,True,german_short-haired_pointer,0.0813191,True,italian_greyhound,756,2666
683481228088049664,2016-01-03 02:53:17+00:00,Meet Banjo. He's a Peppercorn Shoop Da Whoop. Nails look lethal. Skeptical of luminescent orb stay woke pupper,['https://twitter.com/dog_rates/status/683481228088049664/photo/1'],11,10,Banjo,pupper,keeshond,0.508951,True,chow,0.442016,True,german_shepherd,0.013206,True,keeshond,1109,2864
683498322573824003,2016-01-03 04:01:13+00:00,This is Griffin. He's desperate for both a physical and emotion connection. I'd hug the hell out of Griffin,['https://twitter.com/dog_rates/status/683498322573824003/photo/1'],11,10,Griffin,,airedale,0.945362,True,irish_terrier,0.02685,True,lakeland_terrier,0.016826400000000002,True,airedale,1085,3443
683515932363329536,2016-01-03 05:11:12+00:00,HEY PUP WHAT'S THE PART OF THE HUMAN BODY THAT CONNECTS THE FOOT AND THE LEG? so smart,['https://vine.co/v/ibvnzrauFuV'],11,10,None,,,,,,,,,,,,3261,8001
683742671509258241,2016-01-03 20:12:10+00:00,Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. dreamy as hell,['https://twitter.com/dog_rates/status/683742671509258241/photo/1'],11,10,Sebastian,,pembroke,0.895279,True,cardigan,0.022385,True,cocker_spaniel,0.0170452,True,pembroke,3741,7117
683773439333797890,2016-01-03 22:14:26+00:00,This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating.,['https://twitter.com/dog_rates/status/683773439333797890/photo/1'],9,10,Buddy,,miniature_pinscher,0.0728852,True,labrador_retriever,0.0578658,True,schipperke,0.0532566,True,miniature_pinscher,1520,3654
683828599284170753,2016-01-04 01:53:37+00:00,Breathtaking pupper here. Should be on the cover of Dogue. Top-notch tongue. Appears considerably fluffy.,['https://twitter.com/dog_rates/status/683828599284170753/photo/1'],12,10,None,pupper,malamute,0.577376,True,siberian_husky,0.287131,True,eskimo_dog,0.117563,True,malamute,1182,3031
683834909291606017,2016-01-04 02:18:42+00:00,Here we see a faulty pupper. Might need to replace batteries. Try turning off &amp; back on again. would still pet,['https://twitter.com/dog_rates/status/683834909291606017/video/1'],9,10,None,pupper,maltese_dog,0.738449,True,toy_poodle,0.102992,True,samoyed,0.0232472,True,maltese_dog,1251,2859
683849932751646720,2016-01-04 03:18:23+00:00,This is Jiminy. He's not the brightest dog. Needs to lay off the kibble. still petable,['https://twitter.com/dog_rates/status/683849932751646720/photo/1'],5,10,Jiminy,,hog,0.458855,False,mexican_hairless,0.164906,True,wild_boar,0.1117,False,mexican_hairless,1105,2864
683852578183077888,2016-01-04 03:28:54+00:00,"Say hello to Tiger. He's a penbroke (little dog pun for ya, no need to applaud I know it was good) good dog",['https://twitter.com/dog_rates/status/683852578183077888/photo/1'],10,10,Tiger,,toy_poodle,0.5513520000000001,True,teddy,0.180678,False,miniature_poodle,0.164095,True,toy_poodle,395,2095
683857920510050305,2016-01-04 03:50:08+00:00,Meet Sadie. She fell asleep on the beach and her friends buried her. can't trust fellow puppers these days,['https://twitter.com/dog_rates/status/683857920510050305/photo/1'],10,10,Sadie,,bluetick,0.174738,True,shetland_sheepdog,0.126101,True,beagle,0.12288699999999997,True,bluetick,1255,4135
684097758874210310,2016-01-04 19:43:10+00:00,Say hello to Lupe. This is how she sleeps. impressive really,['https://twitter.com/dog_rates/status/684097758874210310/photo/1'],10,10,Lupe,,labrador_retriever,0.6278560000000001,True,german_short-haired_pointer,0.173675,True,chesapeake_bay_retriever,0.0413417,True,labrador_retriever,1613,4480
684122891630342144,2016-01-04 21:23:02+00:00,Heartwarming scene of two pups that want nothing more than to be together. Touching af. Great tongue. Both,['https://twitter.com/dog_rates/status/684122891630342144/photo/1'],11,10,None,,cheetah,0.8221930000000001,False,arabian_camel,0.0469761,False,jaguar,0.0257848,False,,534,2163
684147889187209216,2016-01-04 23:02:22+00:00,This is Sweets the English Bulldog. Waves back to other bikers. just a fantastic friendly pupper,['https://vine.co/v/ib2nTOEuuOI'],12,10,Sweets,pupper,,,,,,,,,,,1690,3245
684177701129875456,2016-01-05 01:00:50+00:00,This is Kulet. She's very proud of the flower she picked. Loves it dearly. now I want a flower,['https://twitter.com/dog_rates/status/684177701129875456/photo/1'],10,10,Kulet,,chow,0.334783,True,german_shepherd,0.162647,True,golden_retriever,0.138612,True,chow,759,2199
684188786104872960,2016-01-05 01:44:52+00:00,"""Yo Boomer I'm taking a selfie, grab your stick""
""Ok make sure to get this rad hole I just dug in there""

Both",['https://twitter.com/dog_rates/status/684188786104872960/photo/1'],10,10,None,,kelpie,0.537782,True,american_staffordshire_terrier,0.08295319999999999,True,staffordshire_bullterrier,0.0697599,True,kelpie,1331,3804
684195085588783105,2016-01-05 02:09:54+00:00,This is Tino. He really likes corndogs.,['https://twitter.com/dog_rates/status/684195085588783105/photo/1'],9,10,Tino,,chihuahua,0.379365,True,toy_terrier,0.121809,True,boston_bull,0.0959809,True,chihuahua,591,2087
684200372118904832,2016-01-05 02:30:55+00:00,Gang of fearless hoofed puppers here. Straight savages. Elevated for extra terror. Front one has killed before s,['https://twitter.com/dog_rates/status/684200372118904832/photo/1'],6,10,None,,llama,0.681347,False,ram,0.120142,False,hog,0.0436858,False,,1161,2369
684222868335505415,2016-01-05 04:00:18+00:00,Someone help the girl is being mugged. Several are distracting her while two steal her shoes. Clever puppers,['https://twitter.com/dog_rates/status/684222868335505415/photo/1'],121,110,None,,soft-coated_wheaten_terrier,0.7911819999999999,True,cocker_spaniel,0.0724441,True,teddy,0.0714865,False,soft-coated_wheaten_terrier,1549,4189
684225744407494656,2016-01-05 04:11:44+00:00,"Two sneaky puppers were not initially seen, moving the rating to . Please forgive us. Thank you","['https://twitter.com/dog_rates/status/684225744407494656/photo/1', 'https://twitter.com/dog_rates/status/684225744407494656/photo/1']",143,130,None,,golden_retriever,0.203249,True,samoyed,0.06795810000000001,True,great_pyrenees,0.0653275,True,golden_retriever,238,1356
684241637099323392,2016-01-05 05:14:53+00:00,This is Obi. He got camera shy.,"['https://twitter.com/dog_rates/status/684241637099323392/photo/1', 'https://twitter.com/dog_rates/status/684241637099323392/photo/1', 'https://twitter.com/dog_rates/status/684241637099323392/photo/1']",12,10,Obi,,pembroke,0.508498,True,black-footed_ferret,0.115532,False,weasel,0.0512801,False,pembroke,3695,8931
684460069371654144,2016-01-05 19:42:51+00:00,This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. calm down Jeph,['https://twitter.com/dog_rates/status/684460069371654144/photo/1'],10,10,Jeph,,labrador_retriever,0.673691,True,chesapeake_bay_retriever,0.194897,True,american_staffordshire_terrier,0.05947130000000001,True,labrador_retriever,624,2157
684481074559381504,2016-01-05 21:06:19+00:00,Meet Pippa. She's an Elfin High Feta. Compact af. Easy to transport. Great for vacations. would keep in pocket,['https://twitter.com/dog_rates/status/684481074559381504/photo/1'],10,10,Pippa,,chihuahua,0.93781,True,pomeranian,0.0203067,True,polecat,0.017357,False,chihuahua,1312,4217
684538444857667585,2016-01-06 00:54:18+00:00,"After watching this video, we've determined that Pippa will be upgraded to a . Please enjoy",['https://twitter.com/dog_rates/status/684538444857667585/video/1'],12,10,None,,chihuahua,0.702583,True,siamese_cat,0.0682181,False,macaque,0.0433246,False,chihuahua,1078,2896
684567543613382656,2016-01-06 02:49:55+00:00,This is Bobby. He doesn't give a damn about personal space. Convinced he called shotgun first. not the best dog,['https://twitter.com/dog_rates/status/684567543613382656/photo/1'],4,10,Bobby,,minibus,0.401942,False,llama,0.229145,False,seat_belt,0.209393,False,,1404,3282
684588130326986752,2016-01-06 04:11:43+00:00,This pupper just got his first kiss. he's so happy,['https://vine.co/v/ihWIxntjtO7'],12,10,None,pupper,,,,,,,,,,,1583,4475
684594889858887680,2016-01-06 04:38:35+00:00,"""FOR THE LAST TIME I DON'T WANNA PLAY TWISTER ALL THE SPOTS ARE GREY DAMN IT CINDY"" ...",['https://twitter.com/dog_rates/status/684594889858887680/photo/1'],10,10,None,,weimaraner,0.948688,True,english_setter,0.0353524,True,brittany_spaniel,0.00387878,True,weimaraner,3980,9774
684800227459624960,2016-01-06 18:14:31+00:00,Meet Theodore. He's dapper as hell. Probably owns horses. Uses 'summer' as a verb. Often quotes philosophers.,['https://twitter.com/dog_rates/status/684800227459624960/photo/1'],11,10,Theodore,,miniature_schnauzer,0.294457,True,norfolk_terrier,0.161885,True,west_highland_white_terrier,0.120992,True,miniature_schnauzer,1110,2956
684830982659280897,2016-01-06 20:16:44+00:00,This little fella really hates stairs. Prefers bush. legendary pupper,['https://vine.co/v/eEZXZI1rqxX'],13,10,None,pupper,,,,,,,,,,,24286,38259
684880619965411328,2016-01-06 23:33:58+00:00,Here we have a basking dino pupper. Looks powerful. Occasionally shits eggs. Doesn't want the holidays to end.,['https://twitter.com/dog_rates/status/684880619965411328/photo/1'],5,10,None,pupper,clog,0.08110099999999999,False,spindle,0.0669566,False,agama,0.0608837,False,,926,2283
684902183876321280,2016-01-07 00:59:40+00:00,This is Perry. He's an Augustus Gloopster. Very condescending. Makes up for it with the sneaky tongue slip.,['https://twitter.com/dog_rates/status/684902183876321280/photo/1'],11,10,Perry,,pembroke,0.708034,True,cardigan,0.291447,True,dingo,0.000184561,False,pembroke,603,2038
684914660081053696,2016-01-07 01:49:14+00:00,"""Hello yes I'll just get one of each color thanks"" for all",['https://twitter.com/dog_rates/status/684914660081053696/photo/1'],12,10,None,,shopping_cart,0.46095,False,chow,0.261288,True,labrador_retriever,0.0741938,True,chow,1649,3821
684926975086034944,2016-01-07 02:38:10+00:00,Meet Bruiser &amp; Charlie. They are the best of pals. Been through it all together. Both . 1 like=1 friendship,['https://twitter.com/dog_rates/status/684926975086034944/photo/1'],11,10,Bruiser,,labrador_retriever,0.769412,True,golden_retriever,0.144893,True,lion,0.0214398,False,labrador_retriever,546,3826
684940049151070208,2016-01-07 03:30:07+00:00,This is Oreo. She's a photographer and a model. Living a double pupple life. such talent much cute would pet,"['https://twitter.com/dog_rates/status/684940049151070208/photo/1', 'https://twitter.com/dog_rates/status/684940049151070208/photo/1']",12,10,Oreo,,border_collie,0.665578,True,collie,0.176846,True,old_english_sheepdog,0.0651747,True,border_collie,1178,3499
684959798585110529,2016-01-07 04:48:36+00:00,This is Jerry. He's a neat dog. No legs (tragic). Has more horns than a dog usually does. Bark is unique af.,['https://twitter.com/dog_rates/status/684959798585110529/photo/1'],5,10,Jerry,,llama,0.379624,False,triceratops,0.162761,False,hog,0.0842515,False,,3530,7271
684969860808454144,2016-01-07 05:28:35+00:00,"For those who claim this is a goat, u are wrong. It is not the Greatest Of All Time. The rating of should have made that clear. Thank u",[],5,10,None,,,,,,,,,,,,434,2500
685169283572338688,2016-01-07 18:41:01+00:00,Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. would hold close in time of need,['https://twitter.com/dog_rates/status/685169283572338688/photo/1'],11,10,Gerbald,pupper,bernese_mountain_dog,0.975096,True,appenzeller,0.0145781,True,entlebucher,0.00594348,True,bernese_mountain_dog,1606,4468
685198997565345792,2016-01-07 20:39:06+00:00,This is Alfie. That is his time machine. He's very proud of it. Without him life as we know it would not exist,['https://twitter.com/dog_rates/status/685198997565345792/photo/1'],11,10,Alfie,,dishwasher,0.8888290000000001,False,stove,0.013411500000000002,False,old_english_sheepdog,0.00967138,True,old_english_sheepdog,757,2543
685268753634967552,2016-01-08 01:16:17+00:00,This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper.,['https://twitter.com/dog_rates/status/685268753634967552/photo/1'],10,10,Hubertson,pupper,pug,0.999044,True,norwegian_elkhound,0.000546586,True,bull_mastiff,0.000235195,True,pug,1359,3397
685307451701334016,2016-01-08 03:50:03+00:00,Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor.,['https://twitter.com/dog_rates/status/685307451701334016/photo/1'],11,10,Petrick,floofer,pomeranian,0.963176,True,shetland_sheepdog,0.0194683,True,keeshond,0.00860493,True,pomeranian,493,2248
685315239903100929,2016-01-08 04:21:00+00:00,I would like everyone to appreciate this pup's face as much as I do.,"['https://twitter.com/dog_rates/status/685315239903100929/photo/1', 'https://twitter.com/dog_rates/status/685315239903100929/photo/1']",11,10,None,,chow,0.470162,True,pomeranian,0.159677,True,eskimo_dog,0.105074,True,chow,1224,3649
685321586178670592,2016-01-08 04:46:13+00:00,This is Rocky. He sleeps like a psychopath. quality tongue slip,['https://twitter.com/dog_rates/status/685321586178670592/photo/1'],10,10,Rocky,,boston_bull,0.972483,True,french_bulldog,0.0254693,True,boxer,0.000457544,True,boston_bull,729,2890
685325112850124800,2016-01-08 05:00:14+00:00,"""Tristan do not speak to me with that kind of tone or I will take away the Xbox.""",['https://twitter.com/dog_rates/status/685325112850124800/photo/1'],10,10,None,,golden_retriever,0.586937,True,labrador_retriever,0.39826,True,kuvasz,0.00540969,True,golden_retriever,4494,10382
685532292383666176,2016-01-08 18:43:29+00:00,"For the last time, WE. DO. NOT. RATE. BULBASAUR. We only rate dogs. Please only send dogs. Thank you ...",['https://twitter.com/dog_rates/status/685532292383666176/photo/1'],9,10,None,,white_wolf,0.318524,False,dingo,0.215436,False,collie,0.0958052,True,collie,1291,3315
685547936038666240,2016-01-08 19:45:39+00:00,Everybody needs to read this. Jack is our first . Truly heroic pupper,"['https://twitter.com/dog_rates/status/685547936038666240/photo/1', 'https://twitter.com/dog_rates/status/685547936038666240/photo/1']",14,10,None,pupper,web_site,0.923987,False,oscilloscope,0.00971237,False,hand-held_computer,0.00876857,False,,17588,35913
685641971164143616,2016-01-09 01:59:19+00:00,This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper.,['https://twitter.com/dog_rates/status/685641971164143616/photo/1'],7,10,Otis,pupper,lakeland_terrier,0.253839,True,airedale,0.213349,True,three-toed_sloth,0.0838341,False,lakeland_terrier,878,3195
685663452032069632,2016-01-09 03:24:40+00:00,Meet Brooks. He's confused by the almighty ball of tennis. (vid by @PDolan37),['https://twitter.com/dog_rates/status/685663452032069632/video/1'],12,10,Brooks,,chesapeake_bay_retriever,0.171174,True,tennis_ball,0.090644,False,racket,0.0485077,False,chesapeake_bay_retriever,1643,3540
685667379192414208,2016-01-09 03:40:16+00:00,This is Marty. He has no idea what happened here. Never seen this stuff in his life. very suspicious pupper,['https://twitter.com/dog_rates/status/685667379192414208/photo/1'],9,10,Marty,pupper,sliding_door,0.344526,False,doormat,0.190027,False,washbasin,0.0463264,False,,658,2556
685681090388975616,2016-01-09 04:34:45+00:00,Jack deserves another round of applause. If you missed this earlier today I strongly suggest reading it. Wonderful first 🐶❤️,[],14,10,None,,,,,,,,,,,,141,2213
685906723014619143,2016-01-09 19:31:20+00:00,This is Olive. He's stuck in a sleeve. damn it Olive,"['https://twitter.com/dog_rates/status/685906723014619143/photo/1', 'https://twitter.com/dog_rates/status/685906723014619143/photo/1']",9,10,Olive,,yorkshire_terrier,0.414963,True,briard,0.0635052,True,pekinese,0.0536822,True,yorkshire_terrier,3271,8219
685943807276412928,2016-01-09 21:58:42+00:00,This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. for all,['https://twitter.com/dog_rates/status/685943807276412928/video/1'],8,10,the,pupper,papillon,0.200812,True,toy_terrier,0.114512,True,cardigan,0.0945196,True,papillon,688,1788
685973236358713344,2016-01-09 23:55:38+00:00,This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. very majestic,['https://twitter.com/dog_rates/status/685973236358713344/photo/1'],11,10,Lorelei,,siberian_husky,0.450678,True,eskimo_dog,0.430275,True,malamute,0.11859,True,siberian_husky,605,2306
686003207160610816,2016-01-10 01:54:44+00:00,This is Hammond. He's a peculiar pup. Loves long walks. Bark barely audible. Too many legs. must be rare,['https://twitter.com/dog_rates/status/686003207160610816/photo/1'],3,10,Hammond,,damselfly,0.190786,False,common_newt,0.0981314,False,whiptail,0.0889582,False,,724,1992
686007916130873345,2016-01-10 02:13:27+00:00,This pupper has a magical eye. I can't stop looking at it,['https://twitter.com/dog_rates/status/686007916130873345/photo/1'],11,10,None,pupper,rhodesian_ridgeback,0.885301,True,redbone,0.0423354,True,seat_belt,0.010493,False,rhodesian_ridgeback,469,2695
686034024800862208,2016-01-10 03:57:12+00:00,Your fav crew is back and this time they're embracing cannabis culture. for all,['https://twitter.com/dog_rates/status/686034024800862208/photo/1'],12,10,None,,great_dane,0.23692,True,irish_wolfhound,0.117608,True,greater_swiss_mountain_dog,0.1039,True,great_dane,1315,3402
686035780142297088,2016-01-10 04:04:10+00:00,"Yes I do realize a rating of would've been fitting. However, it would be unjust to give these cooperative pups that low of a rating",[],4,20,None,,,,,,,,,,,,136,1268
686050296934563840,2016-01-10 05:01:51+00:00,This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. personally I'd pet the hell out of,['https://twitter.com/dog_rates/status/686050296934563840/photo/1'],11,10,Flávio,,pomeranian,0.985789,True,keeshond,0.00408291,True,pekinese,0.00333366,True,pomeranian,831,2403
686286779679375361,2016-01-10 20:41:33+00:00,When bae calls your name from across the room. (vid by @christinemcc98),['https://vine.co/v/iMZx6aDbExn'],12,10,None,,,,,,,,,,,,1868,4366
686358356425093120,2016-01-11 01:25:58+00:00,Heartwarming scene here. Son reuniting w father after coming home from deployment. Very moving. for both pups,['https://twitter.com/dog_rates/status/686358356425093120/photo/1'],10,10,None,,pug,0.985237,True,bull_mastiff,0.00884062,True,boxer,0.00232143,True,pug,769,2390
686377065986265092,2016-01-11 02:40:19+00:00,Meet Birf. He thinks he's gone blind. very frightened pupper,['https://twitter.com/dog_rates/status/686377065986265092/photo/1'],10,10,Birf,pupper,german_shepherd,0.830816,True,leonberg,0.0763252,True,bloodhound,0.0374486,True,german_shepherd,636,2420
686386521809772549,2016-01-11 03:17:53+00:00,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. would pet thoroughly,['https://twitter.com/dog_rates/status/686386521809772549/photo/1'],11,10,Crimson,,yorkshire_terrier,0.477704,True,silky_terrier,0.171673,True,australian_terrier,0.08833400000000001,True,yorkshire_terrier,990,3536
686394059078897668,2016-01-11 03:47:50+00:00,This pup's having a nightmare that he forgot to type a paper due first thing in the morning. (vid by ...,['https://vine.co/v/iMqBebnOvav'],12,10,None,,,,,,,,,,,,763,1916
686606069955735556,2016-01-11 17:50:18+00:00,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him.",['https://twitter.com/dog_rates/status/686606069955735556/photo/1'],10,10,Horace,,labrador_retriever,0.320012,True,ibizan_hound,0.208172,True,saluki,0.0789747,True,labrador_retriever,606,2059
686618349602762752,2016-01-11 18:39:05+00:00,This is Olivia. She just saw an adult wearing crocs. poor pupper. No one should witness such a thing,['https://twitter.com/dog_rates/status/686618349602762752/photo/1'],11,10,Olivia,pupper,rottweiler,0.441331,True,miniature_pinscher,0.23318000000000005,True,gordon_setter,0.093582,True,rottweiler,1531,4011
686683045143953408,2016-01-11 22:56:10+00:00,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. revolutionary pupper,['https://twitter.com/dog_rates/status/686683045143953408/photo/1'],11,10,Mona,pupper,norwich_terrier,0.100499,True,cocker_spaniel,0.0806711,True,golden_retriever,0.0794062,True,norwich_terrier,903,3051
686730991906516992,2016-01-12 02:06:41+00:00,I just love this picture. lovely af,['https://twitter.com/dog_rates/status/686730991906516992/photo/1'],12,10,None,,tibetan_mastiff,0.338812,True,newfoundland,0.180925,True,golden_retriever,0.180023,True,tibetan_mastiff,1339,4517
686749460672679938,2016-01-12 03:20:05+00:00,Strange pup here. Easily manipulated. Rather inbred. Sharp for a dog. Appears uncomfortable. would still pet,['https://twitter.com/dog_rates/status/686749460672679938/photo/1'],8,10,None,,cheeseburger,0.643808,False,hotdog,0.201378,False,bagel,0.0638797,False,,1652,3791
686760001961103360,2016-01-12 04:01:58+00:00,This pupper forgot how to walk. happens to all of us (vid by @bbuckley96),['https://vine.co/v/iMvubwT260D'],12,10,None,pupper,,,,,,,,,,,1546,3828
686947101016735744,2016-01-12 16:25:26+00:00,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. would squeeze softly,['https://twitter.com/dog_rates/status/686947101016735744/photo/1'],11,10,Jackson,,refrigerator,0.799795,False,medicine_chest,0.182538,False,ice_bear,0.00143058,False,,3558,9368
687096057537363968,2016-01-13 02:17:20+00:00,This pupper's New Year's resolution was to become a Hershey's kiss. she's super pumped about it,['https://twitter.com/dog_rates/status/687096057537363968/photo/1'],11,10,None,pupper,labrador_retriever,0.417107,True,chesapeake_bay_retriever,0.34173000000000003,True,german_short-haired_pointer,0.177702,True,labrador_retriever,687,2442
687102708889812993,2016-01-13 02:43:46+00:00,Army of water dogs here. None of them know where they're going. Have no real purpose. Aggressive barks. for all,['https://twitter.com/dog_rates/status/687102708889812993/photo/1'],5,10,None,,fiddler_crab,0.992069,False,quail,0.0024906,False,rock_crab,0.00151257,False,,1111,2555
687109925361856513,2016-01-13 03:12:26+00:00,This is Baxter. He looks like a fun dog. Prefers action shots. the last one is impeccable,"['https://twitter.com/dog_rates/status/687109925361856513/photo/1', 'https://twitter.com/dog_rates/status/687109925361856513/photo/1', 'https://twitter.com/dog_rates/status/687109925361856513/photo/1']",11,10,Baxter,,borzoi,0.883086,True,whippet,0.0229336,True,saluki,0.0216056,True,borzoi,2781,6329
687124485711986689,2016-01-13 04:10:18+00:00,Say hello to Samson. He's a Firecracker Häagen-Dazs. objects in mirror may be more petable than they appear,['https://twitter.com/dog_rates/status/687124485711986689/photo/1'],11,10,Samson,,car_mirror,0.997121,False,seat_belt,0.000375087,False,beagle,0.000216206,True,beagle,567,2359
687127927494963200,2016-01-13 04:23:58+00:00,Meet Gordon. He's an asshole. would still pet,['https://twitter.com/dog_rates/status/687127927494963200/photo/1'],9,10,Gordon,,pug,0.178205,True,chihuahua,0.14916400000000002,True,shih-tzu,0.120505,True,pug,2569,5965
687312378585812992,2016-01-13 16:36:55+00:00,"""You got any games on your phone"" for invasive brown Dalmatian pupper",['https://twitter.com/dog_rates/status/687312378585812992/photo/1'],7,10,None,pupper,seat_belt,0.703561,False,great_dane,0.139909,True,weimaraner,0.0211125,True,great_dane,2135,4741
687317306314240000,2016-01-13 16:56:30+00:00,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. enthusiasm is tangible,"['https://twitter.com/dog_rates/status/687317306314240000/photo/1', 'https://twitter.com/dog_rates/status/687317306314240000/photo/1']",11,10,Tyrone,,shih-tzu,0.747208,True,maltese_dog,0.0910254,True,lhasa,0.0357878,True,shih-tzu,10310,21919
687399393394311168,2016-01-13 22:22:41+00:00,This is Barry. He's very fast. I hope he finds what he's looking for. (vid by @KeeganWolfe33),['https://vine.co/v/iM2hLu9LU5i'],10,10,Barry,,,,,,,,,,,,701,2071
687460506001633280,2016-01-14 02:25:31+00:00,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business.,['https://twitter.com/dog_rates/status/687460506001633280/photo/1'],10,10,Kramer,,boston_bull,0.223366,True,boxer,0.183596,True,french_bulldog,0.17691600000000002,True,boston_bull,609,2228
687476254459715584,2016-01-14 03:28:06+00:00,This is Curtis. He's a fluffball. would snug this pupper,['https://twitter.com/dog_rates/status/687476254459715584/photo/1'],11,10,Curtis,pupper,wood_rabbit,0.702725,False,angora,0.190659,False,hare,0.105072,False,,612,2171
687480748861947905,2016-01-14 03:45:57+00:00,Another magnificent photo.,['https://twitter.com/dog_rates/status/687480748861947905/photo/1'],12,10,None,,english_springer,0.472273,True,english_setter,0.16686199999999998,True,brittany_spaniel,0.163411,True,english_springer,280,1748
687494652870668288,2016-01-14 04:41:12+00:00,This is Marq. He stole this car. wtf Marq?,['https://twitter.com/dog_rates/status/687494652870668288/photo/1'],7,10,Marq,,rottweiler,0.391471,True,miniature_pinscher,0.273595,True,tibetan_mastiff,0.0416919,True,rottweiler,652,2091
687664829264453632,2016-01-14 15:57:26+00:00,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake.,['https://twitter.com/dog_rates/status/687664829264453632/photo/1'],11,10,Opal,,pug,0.957365,True,french_bulldog,0.0385587,True,toy_poodle,0.0006673610000000001,True,pug,575,2109
687704180304273409,2016-01-14 18:33:48+00:00,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner.,['https://twitter.com/dog_rates/status/687704180304273409/photo/1'],9,10,Blakely,pupper,miniature_pinscher,0.956063,True,toy_terrier,0.0122306,True,chihuahua,0.00539748,True,miniature_pinscher,948,2649
687732144991551489,2016-01-14 20:24:55+00:00,This is Ember. That's the q-tip she owes money to. pay up pup. (vid by @leanda_h),['https://vine.co/v/iOuMphL5DBY'],11,10,Ember,,,,,,,,,,,,740,1922
687807801670897665,2016-01-15 01:25:33+00:00,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. for both,['https://twitter.com/dog_rates/status/687807801670897665/photo/1'],11,10,Trooper,,staffordshire_bullterrier,0.151113,True,boxer,0.135697,True,american_staffordshire_terrier,0.0865912,True,staffordshire_bullterrier,796,2613
687818504314159109,2016-01-15 02:08:05+00:00,With great pupper comes great responsibility.,['https://twitter.com/dog_rates/status/687818504314159109/photo/1'],12,10,None,pupper,lakeland_terrier,0.873029,True,soft-coated_wheaten_terrier,0.0609242,True,toy_poodle,0.0170309,True,lakeland_terrier,1073,2745
